entity_id,state,last_changed
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:24:05.381Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:24:35.379Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:25:05.361Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:25:35.391Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:26:05.359Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:26:35.376Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:27:05.355Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:27:35.360Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:28:05.378Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:28:35.355Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:29:05.354Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:29:35.365Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:30:09.116Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:30:35.417Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:31:05.374Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:31:35.396Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:32:05.385Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:32:35.380Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:33:05.410Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:33:35.358Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:34:05.475Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:34:35.402Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:35:05.443Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:35:35.405Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:36:05.397Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:36:05.417Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:36:35.384Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:37:05.366Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:37:35.360Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:38:05.344Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:38:05.377Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:38:35.397Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:39:05.333Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:39:05.368Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:39:35.370Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:40:07.258Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:40:35.391Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:41:05.382Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:41:35.341Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:41:35.374Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:42:05.374Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-13T04:42:35.338Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:44:35.334Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:44:35.373Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:45:05.356Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:45:05.379Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:45:35.374Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:46:05.391Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:46:35.374Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:47:05.380Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:47:35.374Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:48:05.377Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:48:35.390Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:49:05.384Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:49:35.364Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:49:35.411Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:50:06.398Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:50:35.347Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:50:35.384Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:51:05.426Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:51:35.445Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:52:05.428Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:52:35.386Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:53:05.394Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:53:35.411Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:54:05.367Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:54:05.405Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:54:35.406Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:55:05.434Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:55:35.396Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:56:05.434Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:56:35.398Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:57:05.409Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:57:35.363Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:57:35.402Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:58:05.456Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T04:58:35.378Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T04:58:35.412Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-13T04:59:05.408Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T12:00:29.815Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-13T12:00:29.821Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-13T14:43:00.860Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-13T14:43:01.563Z
sensor.heating_curve_optimizer_heating_curve_offset,unavailable,2025-12-13T19:12:28.005Z
sensor.heating_curve_optimizer_heating_curve_offset,0.0,2025-12-13T19:12:47.705Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:00:00.033Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:00:27.187Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:00:57.148Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:00:57.186Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:01:27.228Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:01:57.197Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:02:27.196Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:02:57.205Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:03:27.209Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:03:57.204Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:04:27.213Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:04:57.219Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:05:27.197Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:05:57.186Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:06:27.232Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:06:57.218Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:07:27.182Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:07:27.208Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:07:57.194Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:08:27.137Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:08:27.174Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:08:57.244Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:09:27.180Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:09:57.195Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:10:27.185Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:10:57.228Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:11:27.246Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:11:57.175Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:12:27.157Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:12:27.183Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:12:57.175Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:13:27.146Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:13:27.176Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:13:57.198Z
sensor.heating_curve_optimizer_heating_curve_offset,1.0,2025-12-13T21:14:27.218Z
sensor.heating_curve_optimizer_heating_curve_offset,-1.0,2025-12-13T21:14:57.218Z
